date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2025-07-01,65.49166666666666,64.3875,692.375,55.300000000000004,37.858333333333334,94.375,1.25125,2.2083333333333335,0.8208333333333333,154.91666666666666,91.83333333333333
2025-07-02,64.79583333333333,64.42916666666666,715.125,62.07083333333333,43.88333333333333,76.54166666666667,0.9129166666666667,0.9166666666666666,1.5562500000000001,158.875,97.75
2025-07-03,67.42083333333333,67.08333333333333,1124.0,81.52916666666667,55.89166666666667,50.0,0.7458333333333332,0.5416666666666666,0.85,136.08333333333334,80.66666666666667
2025-07-04,93.07083333333333,92.3,1520.0416666666667,75.925,59.291666666666664,108.58333333333333,0.8270833333333334,1.375,1.7333333333333334,179.91666666666666,117.08333333333333
2025-07-05,46.44583333333333,45.34166666666667,590.9166666666666,48.42083333333333,29.916666666666668,78.20833333333333,0.6858333333333334,2.125,2.2875,156.75,96.20833333333333
2025-07-06,22.599999999999998,22.337500000000002,473.4166666666667,35.458333333333336,22.808333333333334,87.08333333333333,0.2791666666666667,0.375,2.15625,87.04166666666667,57.666666666666664
2025-07-07,38.85,38.729166666666664,579.5,44.645833333333336,37.525,99.66666666666667,0.5341666666666667,0.0,2.122916666666667,108.70833333333333,67.5
2025-07-08,54.80416666666667,54.125,623.0,46.39166666666667,40.641666666666666,112.45833333333333,0.9708333333333333,1.125,1.1395833333333332,122.33333333333333,74.04166666666667
2025-07-09,50.11666666666667,49.57916666666667,428.125,41.74583333333333,36.25,86.33333333333333,0.9066666666666667,0.625,1.7020833333333334,148.79166666666666,85.54166666666667
2025-07-10,60.0625,59.262499999999996,745.2083333333334,42.641666666666666,34.74583333333333,95.54166666666667,1.2708333333333333,1.25,1.1708333333333332,136.75,80.66666666666667
2025-07-11,67.09583333333333,66.53333333333333,750.7083333333334,42.17916666666667,34.637499999999996,114.91666666666667,1.1683333333333332,0.9166666666666666,1.45625,160.95833333333334,89.91666666666667
2025-07-12,76.77499999999999,75.25416666666666,796.0416666666666,57.98333333333333,42.237500000000004,95.375,1.3316666666666668,2.375,1.35625,160.20833333333334,96.0
2025-07-13,29.90833333333333,28.90833333333333,723.0416666666666,48.44583333333333,20.558333333333334,67.70833333333333,0.165,2.1666666666666665,2.4375,139.75,86.33333333333333
2025-07-14,42.44583333333333,38.733333333333334,660.125,46.0375,29.941666666666666,99.125,0.6520833333333333,7.375,1.6541666666666668,103.41666666666667,64.625
2025-07-15,71.01666666666667,66.39166666666667,508.2916666666667,50.99583333333334,35.19166666666667,88.58333333333333,1.2329166666666667,8.75,0.5666666666666667,125.5,77.08333333333333
2025-07-16,63.699999999999996,60.65833333333333,579.0,59.00833333333333,42.95416666666667,68.70833333333333,0.6491666666666667,5.625,1.8291666666666666,158.45833333333334,97.375
2025-07-17,27.695833333333336,27.554166666666664,742.375,52.51666666666667,22.71666666666667,65.95833333333333,0.15791666666666668,0.125,2.4916666666666667,123.375,76.41666666666667
2025-07-18,39.704166666666666,39.27916666666667,625.5833333333334,54.77916666666667,37.425000000000004,107.58333333333333,0.40166666666666667,0.5833333333333334,2.16875,116.66666666666667,67.54166666666667
2025-07-19,45.51666666666667,44.333333333333336,552.75,51.875,31.849999999999998,85.5,0.7366666666666667,2.25,1.0895833333333333,108.91666666666667,70.58333333333333
2025-07-20,62.125,61.574999999999996,997.875,78.75416666666666,43.1875,34.833333333333336,0.7020833333333334,0.7916666666666666,1.28125,142.83333333333334,82.91666666666667
2025-07-21,97.90416666666665,97.59166666666665,1003.6666666666666,93.62083333333334,63.87083333333334,77.45833333333333,0.5220833333333333,0.4583333333333333,1.9354166666666668,165.66666666666666,108.125
2025-07-22,85.25416666666666,84.53333333333333,1001.4166666666666,82.2375,48.29583333333333,89.91666666666667,0.685,1.4583333333333333,1.66875,170.08333333333334,113.58333333333333
2025-07-23,53.604166666666664,53.09583333333333,626.375,60.275,34.275,53.416666666666664,0.9779166666666667,0.625,0.7145833333333332,155.33333333333334,92.875
2025-07-24,40.0875,39.92916666666667,616.7083333333334,59.604166666666664,35.12083333333333,49.541666666666664,0.86375,0.0,0.8854166666666666,116.95833333333333,73.66666666666667
2025-07-25,47.958333333333336,47.737500000000004,783.1666666666666,62.5875,39.045833333333334,48.666666666666664,0.96875,0.0,1.0916666666666666,115.91666666666667,73.58333333333333
2025-07-26,69.89583333333333,69.46666666666667,1016.625,70.67083333333333,40.40416666666667,49.916666666666664,1.18375,0.0,0.8833333333333333,149.04166666666666,86.5
2025-07-27,81.99166666666666,81.65416666666667,1047.25,84.41666666666667,47.69583333333333,32.625,0.9416666666666668,0.16666666666666666,1.0770833333333332,161.20833333333334,101.54166666666667
2025-07-28,62.30416666666667,61.25,804.5,68.47083333333333,41.4,64.33333333333333,1.2516666666666667,1.3333333333333333,1.0958333333333334,157.25,95.29166666666667
2025-07-29,64.67083333333333,63.65,997.6666666666666,80.96666666666667,48.8125,78.79166666666667,0.8608333333333333,1.75,1.5791666666666666,153.5,89.79166666666667
2025-07-30,66.65833333333333,63.34166666666667,1625.625,82.49583333333334,38.69166666666667,58.375,0.2675,5.583333333333333,2.345833333333333,158.125,96.875
2025-07-31,121.925,117.53750000000001,2067.7083333333335,119.01666666666667,76.45833333333333,26.375,0.7016666666666667,7.333333333333333,1.0541666666666667,164.625,106.58333333333333
2025-08-01,115.39999999999999,112.42916666666666,1864.125,100.85416666666667,65.90833333333333,70.75,0.8020833333333334,5.708333333333333,1.4270833333333333,186.04166666666666,139.0
2025-08-02,102.26666666666667,100.58333333333333,1107.375,98.17083333333333,51.979166666666664,48.833333333333336,1.3,2.75,1.1958333333333333,175.16666666666666,122.66666666666667
2025-08-03,71.71249999999999,69.60416666666667,1008.25,72.72500000000001,34.583333333333336,94.41666666666667,0.9733333333333333,4.041666666666667,2.0083333333333333,168.41666666666666,108.91666666666667
2025-08-04,75.37916666666666,72.9875,765.7916666666666,87.61666666666667,42.85,37.583333333333336,1.0070833333333333,4.125,0.8791666666666668,153.83333333333334,90.45833333333333
2025-08-05,80.4875,78.16666666666667,936.1666666666666,87.96666666666665,50.55416666666667,74.25,0.8204166666666667,4.375,1.7479166666666668,162.375,103.04166666666667
2025-08-06,123.4375,117.55416666666667,1729.1666666666667,104.60833333333333,60.44166666666666,106.875,0.7912500000000001,12.166666666666666,1.7750000000000001,182.45833333333334,122.95833333333333
2025-08-07,81.35416666666667,78.675,810.9583333333334,86.95416666666667,47.62916666666666,91.0,0.5591666666666667,5.208333333333333,1.7354166666666666,170.875,114.54166666666667
2025-08-08,109.28750000000001,106.3875,1315.7083333333333,122.875,75.78333333333333,13.666666666666666,0.7345833333333333,5.416666666666667,0.3729166666666666,168.95833333333334,113.25
2025-08-09,92.30416666666667,85.36666666666667,1002.375,83.04583333333333,54.55416666666667,50.875,0.3970833333333333,12.75,2.1083333333333334,176.875,125.29166666666667
2025-08-10,64.96666666666667,63.833333333333336,1116.9583333333333,82.39583333333333,42.925000000000004,63.25,0.30083333333333334,2.125,2.0020833333333337,158.25,96.91666666666667
2025-08-11,50.270833333333336,49.229166666666664,652.5,68.075,37.141666666666666,66.5,0.53875,2.0,1.5,132.95833333333334,79.625
2025-08-12,100.39583333333333,97.8875,1156.0,104.37083333333334,58.479166666666664,44.416666666666664,1.13375,4.791666666666667,0.8624999999999999,158.41666666666666,98.625
2025-08-13,108.81666666666666,92.90416666666665,1006.75,96.34583333333335,49.78333333333333,83.41666666666667,0.8491666666666666,30.958333333333332,1.3062500000000001,170.66666666666666,115.41666666666667
2025-08-14,95.19583333333333,91.52499999999999,1365.6666666666667,102.05,53.15,65.16666666666667,1.2891666666666668,6.75,0.6458333333333334,173.83333333333334,120.5
2025-08-15,81.3875,78.68333333333334,1166.4166666666667,73.65833333333333,48.19166666666666,57.541666666666664,1.4875,4.916666666666667,0.7270833333333333,161.375,101.875
2025-08-16,58.34166666666667,57.87916666666666,1149.25,88.68333333333334,68.0125,20.833333333333332,0.7275,0.4583333333333333,0.9125000000000001,156.91666666666666,94.91666666666667
2025-08-17,78.6125,77.64166666666667,1228.2916666666667,83.57083333333334,55.49166666666667,65.91666666666667,0.7304166666666667,1.1666666666666667,1.5708333333333335,159.29166666666666,98.54166666666667
2025-08-18,87.85416666666667,87.21249999999999,924.9583333333334,100.37083333333334,52.125,53.208333333333336,1.11375,1.0833333333333333,0.90625,162.95833333333334,104.16666666666667
2025-08-19,79.89583333333333,79.82916666666667,826.375,95.04166666666667,48.041666666666664,29.041666666666668,1.2370833333333333,0.0,0.3145833333333333,165.41666666666666,108.04166666666667
2025-08-20,60.612500000000004,60.48333333333333,1093.1666666666667,72.01666666666667,32.55833333333333,62.25,0.4916666666666667,0.0,1.5666666666666667,152.04166666666666,90.08333333333333
2025-08-21,82.875,82.75,1122.4583333333333,94.97083333333335,44.97083333333333,35.125,1.2991666666666666,0.16666666666666666,0.5812499999999999,160.70833333333334,100.58333333333333
2025-08-22,146.5,95.69166666666666,1737.2916666666667,85.2625,47.074999999999996,49.333333333333336,0.50125,94.5,1.6458333333333333,167.58333333333334,111.33333333333333
2025-08-23,102.79583333333333,62.5875,1297.4166666666667,81.64999999999999,32.99583333333333,30.791666666666668,0.5204166666666666,71.41666666666667,0.46249999999999997,168.33333333333334,112.25
2025-08-24,59.78333333333333,53.612500000000004,872.5416666666666,73.20833333333333,36.333333333333336,38.333333333333336,0.27458333333333335,10.458333333333334,1.1354166666666667,114.54166666666667,73.25
2025-08-25,92.45416666666667,84.8125,1462.2916666666667,90.2375,51.26666666666667,62.875,0.3745833333333333,12.708333333333334,1.6791666666666665,162.45833333333334,103.625
2025-08-26,92.58749999999999,83.1875,1180.9166666666667,106.6375,54.125,35.875,0.6108333333333333,15.75,1.2479166666666666,163.16666666666666,104.375
2025-08-27,61.03333333333333,57.949999999999996,728.0416666666666,79.08749999999999,39.979166666666664,26.083333333333332,0.7983333333333333,5.583333333333333,0.18541666666666667,162.54166666666666,103.5
2025-08-28,56.237500000000004,51.9125,1253.0,68.49583333333332,43.3375,39.916666666666664,0.3475,7.291666666666667,1.4541666666666666,108.25,70.95833333333333
2025-08-29,128.46666666666667,112.825,2701.7083333333335,103.63333333333333,68.80416666666666,18.0,0.5058333333333334,26.041666666666668,0.9562499999999999,167.125,110.75
2025-08-30,88.48333333333333,79.55833333333334,1790.5,78.375,51.38333333333333,39.083333333333336,0.6120833333333333,14.75,1.34375,174.66666666666666,121.875
2025-08-31,88.44583333333333,82.60833333333333,1363.5,78.93333333333334,49.26666666666667,49.291666666666664,0.5295833333333333,10.0,1.383333333333333,162.0,102.70833333333333
2025-09-01,102.96666666666665,96.90833333333335,1818.75,101.14583333333333,59.75,54.375,0.4558333333333333,11.125,1.6520833333333333,165.33333333333334,107.75
2025-09-02,106.70416666666667,102.94583333333333,1455.0416666666667,108.46249999999999,61.637499999999996,35.333333333333336,0.6179166666666667,6.541666666666667,1.1041666666666667,179.04166666666666,128.45833333333334
2025-09-03,101.6125,99.32083333333333,1083.0416666666667,93.81666666666666,60.212500000000006,50.25,0.8170833333333333,4.416666666666667,1.0979166666666667,167.33333333333334,110.75
2025-09-04,109.07083333333333,105.59583333333335,1202.0833333333333,98.5625,61.18333333333334,42.416666666666664,0.8470833333333333,6.333333333333333,1.1208333333333333,180.04166666666666,130.04166666666666
2025-09-05,133.94583333333333,131.74166666666667,1697.2083333333333,102.95833333333333,71.89999999999999,5.125,0.7983333333333333,4.208333333333333,0.2041666666666667,178.58333333333334,127.70833333333333
2025-09-06,90.90416666666665,54.354166666666664,1022.2083333333334,58.99583333333334,33.925000000000004,31.166666666666668,0.2675,66.29166666666667,1.6333333333333335,172.91666666666666,119.33333333333333
2025-09-07,110.97500000000001,66.60416666666667,834.25,67.45,34.541666666666664,33.0,0.32,81.79166666666667,1.46875,141.79166666666666,82.125
2025-09-08,74.05416666666666,63.012499999999996,1004.0416666666666,74.50416666666666,43.48333333333333,27.416666666666668,0.28250000000000003,18.583333333333332,1.5604166666666668,157.875,96.625
2025-09-09,85.64583333333333,80.24166666666666,1018.125,93.35833333333333,61.15416666666667,55.25,0.6433333333333333,9.416666666666666,1.2291666666666667,159.29166666666666,98.5
2025-09-10,84.62083333333334,81.33333333333333,820.8333333333334,89.4375,56.90833333333333,44.75,0.6929166666666666,6.083333333333333,0.9916666666666667,159.33333333333334,98.54166666666667
2025-09-11,104.89999999999999,99.05833333333334,948.3333333333334,88.46249999999999,53.45416666666667,45.875,0.7483333333333334,10.875,1.24375,174.04166666666666,120.91666666666667
2025-09-12,98.18333333333334,90.41250000000001,705.0,85.54166666666667,57.75833333333333,24.833333333333332,0.645,14.208333333333334,1.0041666666666667,167.79166666666666,111.29166666666667
2025-09-13,106.68333333333334,99.87916666666666,756.0416666666666,85.7375,58.050000000000004,36.041666666666664,0.6966666666666667,11.416666666666666,1.04375,175.79166666666666,123.70833333333333
2025-09-14,118.95833333333333,77.41250000000001,764.7083333333334,68.09166666666667,35.65,30.708333333333332,0.49500000000000005,78.75,1.2020833333333334,165.91666666666666,108.70833333333333
2025-09-15,72.24583333333332,59.68333333333334,814.625,60.32083333333333,38.09166666666667,15.916666666666666,0.76125,22.166666666666668,0.6395833333333333,153.70833333333334,89.875
2025-09-16,50.27916666666667,44.65,603.3333333333334,46.42083333333333,26.25,22.166666666666668,0.4429166666666667,8.208333333333334,0.8479166666666668,145.875,84.91666666666667
2025-09-17,42.333333333333336,41.895833333333336,587.3333333333334,49.645833333333336,31.541666666666668,21.625,0.16416666666666666,0.0,1.08125,111.79166666666667,72.20833333333333
2025-09-18,44.19583333333333,43.72083333333333,728.5,56.725,32.141666666666666,26.458333333333332,0.15041666666666667,0.0,1.4458333333333335,112.66666666666667,72.5
2025-09-19,62.4625,61.00833333333333,715.375,63.85833333333333,42.07083333333333,28.416666666666668,0.3229166666666667,1.5833333333333333,1.1937499999999999,149.16666666666666,88.25
2025-09-20,67.84166666666667,65.03333333333333,1091.125,74.95833333333333,45.36666666666667,31.166666666666668,0.29583333333333334,4.791666666666667,1.3458333333333332,149.95833333333334,85.66666666666667
2025-09-21,74.37916666666668,72.05,766.9166666666666,71.9125,51.020833333333336,29.083333333333332,0.67125,3.9166666666666665,1.0125,157.91666666666666,96.5
2025-09-22,75.42916666666666,72.41250000000001,783.9166666666666,77.1375,48.38333333333333,32.125,0.6062500000000001,5.166666666666667,0.84375,156.45833333333334,94.08333333333333
2025-09-23,102.22083333333335,100.20416666666667,1037.9583333333333,88.77083333333333,71.27083333333333,8.708333333333334,0.5695833333333333,3.5416666666666665,0.6541666666666667,170.91666666666666,116.125
2025-09-24,108.71666666666665,78.6125,969.2083333333334,73.5,46.04583333333333,23.125,0.42375,54.875,1.1333333333333333,166.16666666666666,109.08333333333333
